GEO.id,EMPSZES.id,ESTAB
8610000US01612,230,0
8610000US01612,241,0
8610000US01612,242,0
8610000US01612,251,0
8610000US01612,252,1
8610000US01612,254,0
8610000US01612,260,0
8610000US01612,1,1
8610000US01612,212,0
8610000US01612,220,0
8610000US01612,230,1
8610000US01612,241,0
8610000US01612,242,0
8610000US01612,251,0
8610000US01612,252,0
8610000US01612,254,0
8610000US01612,260,0
8610000US01701,1,1
8610000US01701,212,1
8610000US01701,220,0
8610000US01701,230,0
8610000US01701,241,0
8610000US01701,242,0
8610000US01701,251,0
8610000US01701,252,0
8610000US01701,254,0
8610000US01701,260,0
8610000US01701,1,1
8610000US01701,212,1
8610000US01701,220,0
8610000US01701,230,0
8610000US01701,241,0
8610000US01701,242,0
8610000US01701,251,0
8610000US01701,252,0
8610000US01701,254,0
8610000US01701,260,0
8610000US01702,1,3
8610000US01702,212,1
8610000US01702,220,0
8610000US01702,230,2
8610000US01702,241,0
8610000US01702,242,0
8610000US01702,251,0
8610000US01702,252,0
8610000US01702,254,0
8610000US01702,260,0
8610000US01720,1,1
8610000US01720,212,1
8610000US01720,220,0
8610000US01720,230,0
8610000US01720,241,0
8610000US01720,242,0
8610000US01720,251,0
8610000US01720,252,0
8610000US01720,254,0
8610000US01720,260,0
8610000US01720,1,2
8610000US01720,212,0
8610000US01720,220,0
8610000US01720,230,0
8610000US01720,241,2
8610000US01720,242,0
8610000US01720,251,0
8610000US01720,252,0
8610000US01720,254,0
