GEO.id,GEO.display-label,ESTAB,EMP,PAYQTR1,PAYANN
Geographic identifier code,Geographic area name,Number of establishments,Paid employees for pay period including March 12 (number),"First-quarter payroll ($1,000)","Annual payroll ($1,000)"
8610000US02026,"ZIP 02026 (Dedham, MA)",895,14355,179022,715124
8610000US02027,"ZIP 02027 (Dedham, MA)",16,269,5085,20228
8610000US02030,"ZIP 02030 (Dover, MA)",120,411,4748,23535
8610000US02032,"ZIP 02032 (East Walpole, MA)",129,2558,25721,107998
8610000US02035,"ZIP 02035 (Foxboro, MA)",606,12605,177722,708221
8610000US02038,"ZIP 02038 (Franklin, MA)",818,15474,178427,752487
8610000US02040,"ZIP 02040 (Greenbush, MA)",4,20,218,907
8610000US02041,"ZIP 02041 (Green Harbor, MA)",5,c,D,D
8610000US02043,"ZIP 02043 (Hingham, MA)",850,14939,170358,709643
8610000US02044,"ZIP 02044 (Hingham, MA)",1,a,D,D
8610000US02045,"ZIP 02045 (Hull, MA)",162,988,6616,32403
8610000US02047,"ZIP 02047 (Humarock, MA)",6,19,118,636
8610000US02048,"ZIP 02048 (Mansfield, MA)",585,11470,146405,633965
8610000US02050,"ZIP 02050 (Marshfield, MA)",507,4639,38606,180078
8610000US02051,"ZIP 02051 (Marshfield Hills, MA)",9,46,177,733
8610000US02052,"ZIP 02052 (Medfield, MA)",299,2326,18843,86795
8610000US02053,"ZIP 02053 (Medway, MA)",301,2998,31586,133999
8610000US02054,"ZIP 02054 (Millis, MA)",191,1323,9267,45403
8610000US02056,"ZIP 02056 (Norfolk, MA)",231,1868,17128,86447
8610000US02059,"ZIP 02059 (North Marshfield, MA)",6,13,48,197
8610000US02060,"ZIP 02060 (North Scituate, MA)",10,145,2281,9643
8610000US02061,"ZIP 02061 (Norwell, MA)",580,10980,167256,697748
8610000US02062,"ZIP 02062 (Norwood, MA)",1241,24086,406978,1542645
8610000US02065,"ZIP 02065 (Ocean Bluff, MA)",3,8,42,443
8610000US02066,"ZIP 02066 (Scituate, MA)",373,2392,18647,91270
8610000US02067,"ZIP 02067 (Sharon, MA)",376,2641,26859,120949
8610000US02070,"ZIP 02070 (Sheldonville, MA)",4,24,206,939
8610000US02071,"ZIP 02071 (South Walpole, MA)",19,79,870,5810
8610000US02072,"ZIP 02072 (Stoughton, MA)",890,31644,202956,873418
8610000US02081,"ZIP 02081 (Walpole, MA)",610,6990,76116,351162
8610000US02090,"ZIP 02090 (Westwood, MA)",495,12541,254364,831745
8610000US02093,"ZIP 02093 (Wrentham, MA)",418,5774,36361,165357
8610000US02108,"ZIP 02108 (Boston, MA)",1165,24243,607983,1890948
8610000US02109,"ZIP 02109 (Boston, MA)",1353,36721,1415693,4698747
8610000US02110,"ZIP 02110 (Boston, MA)",1849,57121,2668955,8678106
8610000US02111,"ZIP 02111 (Boston, MA)",982,29560,799288,2459231
8610000US02112,"ZIP 02112 (Boston, MA)",8,93,879,3712
8610000US02113,"ZIP 02113 (Boston, MA)",180,2051,17427,80620
8610000US02114,"ZIP 02114 (Boston, MA)",685,39693,736641,3117532
8610000US02115,"ZIP 02115 (Boston, MA)",588,60188,917710,3874488
8610000US02116,"ZIP 02116 (Boston, MA)",2039,57966,1609846,5740106
8610000US02117,"ZIP 02117 (Boston, MA)",13,g,D,D
8610000US02118,"ZIP 02118 (Boston, MA)",826,18199,237161,999081
8610000US02119,"ZIP 02119 (Roxbury, MA)",448,6956,87802,397933
8610000US02120,"ZIP 02120 (Roxbury Crossing, MA)",173,3825,43175,183960
8610000US02121,"ZIP 02121 (Dorchester, MA)",193,1846,14474,69812
8610000US02122,"ZIP 02122 (Dorchester, MA)",512,7917,76397,345446
8610000US02123,"ZIP 02123 (Boston, MA)",4,c,D,D
8610000US02124,"ZIP 02124 (Dorchester Center, MA)",569,6026,49491,226961
8610000US02125,"ZIP 02125 (Dorchester, MA)",458,10691,135410,553852
8610000US02126,"ZIP 02126 (Mattapan, MA)",205,2087,15708,69226
8610000US02127,"ZIP 02127 (Boston, MA)",665,10423,167596,631510
8610000US02128,"ZIP 02128 (Boston, MA)",751,23144,313966,1211921
8610000US02129,"ZIP 02129 (Charlestown, MA)",488,10150,161111,695713
8610000US02130,"ZIP 02130 (Jamaica Plain, MA)",645,14161,325951,896780
8610000US02131,"ZIP 02131 (Roslindale, MA)",411,5681,46276,200298
8610000US02132,"ZIP 02132 (West Roxbury, MA)",523,6105,53741,228167
8610000US02133,"ZIP 02133 (Boston, MA)",6,20,157,655
8610000US02134,"ZIP 02134 (Allston, MA)",534,10772,148871,557256
8610000US02135,"ZIP 02135 (Brighton, MA)",706,17376,220965,924282
8610000US02136,"ZIP 02136 (Hyde Park, MA)",441,5361,54160,229891
8610000US02137,"ZIP 02137 (Readville, MA)",9,74,936,4118
8610000US02138,"ZIP 02138 (Cambridge, MA)",1160,48738,650504,2815080
8610000US02139,"ZIP 02139 (Cambridge, MA)",1094,43134,1084953,4158752
8610000US02140,"ZIP 02140 (Cambridge, MA)",509,8460,142475,602639
8610000US02141,"ZIP 02141 (Cambridge, MA)",476,9308,182637,775898
8610000US02142,"ZIP 02142 (Cambridge, MA)",542,22807,1454472,4091999
8610000US02143,"ZIP 02143 (Somerville, MA)",637,10642,104690,454868
8610000US02144,"ZIP 02144 (Somerville, MA)",430,4796,51771,233514
8610000US02145,"ZIP 02145 (Somerville, MA)",387,5053,52593,223692
8610000US02148,"ZIP 02148 (Malden, MA)",959,12239,123523,524084
8610000US02149,"ZIP 02149 (Everett, MA)",727,11116,142604,588220
8610000US02150,"ZIP 02150 (Chelsea, MA)",690,12569,119150,524211
8610000US02151,"ZIP 02151 (Revere, MA)",761,7928,55028,243626
8610000US02152,"ZIP 02152 (Winthrop, MA)",264,1680,11023,49358
8610000US02153,"ZIP 02153 (Medford, MA)",7,166,792,3378
8610000US02155,"ZIP 02155 (Medford, MA)",1138,18755,247170,998327
8610000US02156,"ZIP 02156 (West Medford, MA)",4,63,511,3006
8610000US02163,"ZIP 02163 (Boston, MA)",30,344,3757,16329
8610000US02169,"ZIP 02169 (Quincy, MA)",1518,28276,388155,1535687
8610000US02170,"ZIP 02170 (Quincy, MA)",269,2097,15785,68827
8610000US02171,"ZIP 02171 (Quincy, MA)",370,10626,241554,904998
8610000US02176,"ZIP 02176 (Melrose, MA)",505,5402,55508,235506
8610000US02180,"ZIP 02180 (Stoneham, MA)",619,7423,69310,309972
8610000US02184,"ZIP 02184 (Braintree, MA)",1501,28636,356804,1475664
8610000US02185,"ZIP 02185 (Braintree, MA)",13,90,920,4226
8610000US02186,"ZIP 02186 (Milton, MA)",435,4757,42477,193362
8610000US02187,"ZIP 02187 (Milton Village, MA)",6,28,410,1706
8610000US02188,"ZIP 02188 (Weymouth, MA)",309,3550,27813,122548
8610000US02189,"ZIP 02189 (East Weymouth, MA)",399,5755,79719,321990
8610000US02190,"ZIP 02190 (South Weymouth, MA)",358,7618,96270,413079
8610000US02191,"ZIP 02191 (North Weymouth, MA)",134,1172,12476,50662
8610000US02196,"ZIP 02196 (Boston, MA)",6,6,72,297
8610000US02199,"ZIP 02199 (Boston, MA)",255,21713,907128,2619979
8610000US02201,"ZIP 02201 (Boston, MA)",4,20,208,860
8610000US02203,"ZIP 02203 (Boston, MA)",12,48,537,2114
8610000US02205,"ZIP 02205 (Boston, MA)",13,557,3802,16937
8610000US02210,"ZIP 02210 (Boston, MA)",970,44824,1389189,5560798
8610000US02211,"ZIP 02211 (Boston, MA)",1,a,D,D
8610000US02212,"ZIP 02212 (Boston, MA)",1,b,D,D
8610000US02215,"ZIP 02215 (Boston, MA)",527,53359,683874,3085706
8610000US02217,"ZIP 02217 (Boston, MA)",1,a,D,D
8610000US02222,"ZIP 02222 (Boston, MA)",8,20,193,862
8610000US02228,"ZIP 02228 (East Boston, MA)",1,a,D,D
8610000US02238,"ZIP 02238 (Cambridge, MA)",22,g,D,D
8610000US02241,"ZIP 02241 (Boston, MA)",1,a,D,D
8610000US02269,"ZIP 02269 (Quincy, MA)",23,1307,39161,112630
8610000US02283,"ZIP 02283 (Boston, MA)",4,b,D,D
8610000US02297,"ZIP 02297 (Boston, MA)",1,a,D,D
8610000US02301,"ZIP 02301 (Brockton, MA)",1330,24996,246152,1054936
8610000US02302,"ZIP 02302 (Brockton, MA)",363,6909,80483,361052
8610000US02303,"ZIP 02303 (Brockton, MA)",15,f,D,D
8610000US02304,"ZIP 02304 (Brockton, MA)",2,a,D,D
8610000US02305,"ZIP 02305 (Brockton, MA)",3,b,D,D
8610000US02322,"ZIP 02322 (Avon, MA)",234,5718,67321,281157
8610000US02324,"ZIP 02324 (Bridgewater, MA)",478,5030,47697,206865
8610000US02325,"ZIP 02325 (Bridgewater, MA)",3,30,115,482
8610000US02327,"ZIP 02327 (Bryantville, MA)",8,33,157,728
8610000US02330,"ZIP 02330 (Carver, MA)",185,1443,11071,53843
8610000US02331,"ZIP 02331 (Duxbury, MA)",36,142,1232,6002
8610000US02332,"ZIP 02332 (Duxbury, MA)",330,2257,20597,94479
8610000US02333,"ZIP 02333 (East Bridgewater, MA)",253,1975,15979,74774
8610000US02334,"ZIP 02334 (Easton, MA)",23,292,2238,9829
8610000US02337,"ZIP 02337 (Elmwood, MA)",1,a,D,D
8610000US02338,"ZIP 02338 (Halifax, MA)",110,942,7662,38510
8610000US02339,"ZIP 02339 (Hanover, MA)",635,7630,68366,308277
8610000US02340,"ZIP 02340 (Hanover, MA)",2,a,D,D
8610000US02341,"ZIP 02341 (Hanson, MA)",175,1392,9953,49946
8610000US02343,"ZIP 02343 (Holbrook, MA)",249,2612,27732,120579
8610000US02344,"ZIP 02344 (Middleboro, MA)",1,e,D,D
8610000US02345,"ZIP 02345 (Manomet, MA)",26,365,2109,9748
8610000US02346,"ZIP 02346 (Middleboro, MA)",525,6767,61386,279040
8610000US02347,"ZIP 02347 (Lakeville, MA)",281,2600,33616,175107
8610000US02348,"ZIP 02348 (Lakeville, MA)",1,a,D,D
8610000US02349,"ZIP 02349 (Middleboro, MA)",1,b,D,D
8610000US02350,"ZIP 02350 (Monponsett, MA)",1,a,D,D
8610000US02351,"ZIP 02351 (Abington, MA)",334,3774,29723,137761
8610000US02355,"ZIP 02355 (North Carver, MA)",6,31,141,644
8610000US02356,"ZIP 02356 (North Easton, MA)",270,2635,18417,89431
8610000US02357,"ZIP 02357 (North Easton, MA)",3,g,D,D
8610000US02358,"ZIP 02358 (North Pembroke, MA)",8,57,403,2270
8610000US02359,"ZIP 02359 (Pembroke, MA)",497,5496,58111,269184
8610000US02360,"ZIP 02360 (Plymouth, MA)",1474,24328,263434,1126490
8610000US02361,"ZIP 02361 (Plymouth, MA)",12,88,705,4585
8610000US02362,"ZIP 02362 (Plymouth, MA)",12,347,5147,24831
8610000US02364,"ZIP 02364 (Kingston, MA)",387,4741,36376,160369
8610000US02366,"ZIP 02366 (South Carver, MA)",11,59,204,1240
8610000US02367,"ZIP 02367 (Plympton, MA)",66,1361,24685,108257
8610000US02368,"ZIP 02368 (Randolph, MA)",596,7867,78165,337950
8610000US02370,"ZIP 02370 (Rockland, MA)",469,6478,105604,535335
8610000US02375,"ZIP 02375 (South Easton, MA)",396,6084,63011,279938
8610000US02379,"ZIP 02379 (West Bridgewater, MA)",356,6169,68388,317997
8610000US02381,"ZIP 02381 (White Horse Beach, MA)",2,a,D,D
8610000US02382,"ZIP 02382 (Whitman, MA)",219,1867,14348,65662
8610000US02420,"ZIP 02420 (Lexington, MA)",489,4693,50934,226143
8610000US02421,"ZIP 02421 (Lexington, MA)",544,11434,757025,1950461
8610000US02445,"ZIP 02445 (Brookline, MA)",484,5334,62937,296283
8610000US02446,"ZIP 02446 (Brookline, MA)",774,7296,61825,269878
8610000US02447,"ZIP 02447 (Brookline Village, MA)",7,31,254,1091
8610000US02451,"ZIP 02451 (Waltham, MA)",1280,44800,1278296,4548121
8610000US02452,"ZIP 02452 (Waltham, MA)",456,7989,96002,405754
8610000US02453,"ZIP 02453 (Waltham, MA)",812,17653,291801,1156099
8610000US02454,"ZIP 02454 (Waltham, MA)",39,988,34550,87001
8610000US02455,"ZIP 02455 (North Waltham, MA)",5,28,669,3185
8610000US02456,"ZIP 02456 (New Town, MA)",2,a,D,D
8610000US02457,"ZIP 02457 (Babson Park, MA)",19,g,D,D
8610000US02458,"ZIP 02458 (Newton, MA)",504,7745,131688,656876
8610000US02459,"ZIP 02459 (Newton Center, MA)",726,11642,184685,792561
8610000US02460,"ZIP 02460 (Newtonville, MA)",258,2357,23072,101356
8610000US02461,"ZIP 02461 (Newton Highlands, MA)",256,2370,34506,159342
8610000US02462,"ZIP 02462 (Newton Lower Falls, MA)",124,5788,133131,514257
8610000US02464,"ZIP 02464 (Newton Upper Falls, MA)",264,4749,104419,358010
8610000US02465,"ZIP 02465 (West Newton, MA)",316,2706,28365,132311
8610000US02466,"ZIP 02466 (Auburndale, MA)",291,10848,150013,614890
8610000US02467,"ZIP 02467 (Chestnut Hill, MA)",510,11329,107442,481894
8610000US02468,"ZIP 02468 (Waban, MA)",98,492,5300,23172
8610000US02471,"ZIP 02471 (Watertown, MA)",21,729,9979,49335
8610000US02472,"ZIP 02472 (Watertown, MA)",1012,23492,509298,1875513
8610000US02474,"ZIP 02474 (Arlington, MA)",487,3559,30231,136412
8610000US02475,"ZIP 02475 (Arlington Heights, MA)",4,22,227,856
8610000US02476,"ZIP 02476 (Arlington, MA)",412,3793,39768,173037
8610000US02478,"ZIP 02478 (Belmont, MA)",602,6565,69716,303785
8610000US02479,"ZIP 02479 (Waverley, MA)",2,a,D,D
8610000US02481,"ZIP 02481 (Wellesley Hills, MA)",728,12304,310503,1074303
8610000US02482,"ZIP 02482 (Wellesley, MA)",447,4386,56313,235545
8610000US02492,"ZIP 02492 (Needham, MA)",549,6540,67151,308265
8610000US02493,"ZIP 02493 (Weston, MA)",326,3765,53267,223720
8610000US02494,"ZIP 02494 (Needham Heights, MA)",684,13347,224045,1325622
8610000US02532,"ZIP 02532 (Buzzards Bay, MA)",305,3408,27774,126146
8610000US02534,"ZIP 02534 (Cataumet, MA)",68,413,3917,21798
8610000US02535,"ZIP 02535 (Chilmark, MA)",49,166,1690,9080
8610000US02536,"ZIP 02536 (East Falmouth, MA)",376,2509,21427,100423
8610000US02537,"ZIP 02537 (East Sandwich, MA)",118,1082,9220,42033
8610000US02538,"ZIP 02538 (East Wareham, MA)",112,1361,8278,39683
8610000US02539,"ZIP 02539 (Edgartown, MA)",334,1421,16207,100555
8610000US02540,"ZIP 02540 (Falmouth, MA)",502,5973,57796,269523
8610000US02541,"ZIP 02541 (Falmouth, MA)",21,72,911,3857
8610000US02542,"ZIP 02542 (Buzzards Bay, MA)",9,102,1864,8282
8610000US02543,"ZIP 02543 (Woods Hole, MA)",47,1536,23489,100623
8610000US02552,"ZIP 02552 (Menemsha, MA)",5,6,112,2426
8610000US02553,"ZIP 02553 (Monument Beach, MA)",24,88,581,3194
8610000US02554,"ZIP 02554 (Nantucket, MA)",925,4057,47279,290596
8610000US02556,"ZIP 02556 (North Falmouth, MA)",107,746,7984,32893
8610000US02557,"ZIP 02557 (Oak Bluffs, MA)",218,1320,16261,86627
8610000US02558,"ZIP 02558 (Onset, MA)",34,146,626,3636
8610000US02559,"ZIP 02559 (Pocasset, MA)",111,978,11024,52841
8610000US02561,"ZIP 02561 (Sagamore, MA)",39,301,3524,15838
8610000US02562,"ZIP 02562 (Sagamore Beach, MA)",82,835,6992,32138
8610000US02563,"ZIP 02563 (Sandwich, MA)",381,3149,26753,125102
8610000US02564,"ZIP 02564 (Siasconset, MA)",18,53,797,8502
8610000US02568,"ZIP 02568 (Vineyard Haven, MA)",370,2046,17838,92924
8610000US02571,"ZIP 02571 (Wareham, MA)",324,5207,46855,206111
8610000US02574,"ZIP 02574 (West Falmouth, MA)",29,145,1452,6655
8610000US02575,"ZIP 02575 (West Tisbury, MA)",90,410,4481,24032
8610000US02576,"ZIP 02576 (West Wareham, MA)",91,942,11342,44226
8610000US02584,"ZIP 02584 (Nantucket, MA)",52,190,1830,11393
8610000US02601,"ZIP 02601 (Hyannis, MA)",1200,19420,202085,893664
8610000US02630,"ZIP 02630 (Barnstable, MA)",89,410,3383,17653
8610000US02631,"ZIP 02631 (Brewster, MA)",306,2078,16345,83142
8610000US02632,"ZIP 02632 (Centerville, MA)",264,1668,12254,56512
8610000US02633,"ZIP 02633 (Chatham, MA)",243,1351,11242,67616
8610000US02634,"ZIP 02634 (Centerville, MA)",1,a,D,D
8610000US02635,"ZIP 02635 (Cotuit, MA)",88,343,3239,15293
8610000US02637,"ZIP 02637 (Cummaquid, MA)",7,41,377,2462
8610000US02638,"ZIP 02638 (Dennis, MA)",90,448,3037,18425
8610000US02639,"ZIP 02639 (Dennis Port, MA)",118,620,5258,29104
8610000US02641,"ZIP 02641 (East Dennis, MA)",41,214,1766,9323
8610000US02642,"ZIP 02642 (Eastham, MA)",101,486,2802,16790
8610000US02643,"ZIP 02643 (East Orleans, MA)",26,84,606,3477
8610000US02644,"ZIP 02644 (Forestdale, MA)",72,391,2510,14112
8610000US02645,"ZIP 02645 (Harwich, MA)",256,1758,15820,85161
8610000US02646,"ZIP 02646 (Harwich Port, MA)",112,784,4548,26137
8610000US02647,"ZIP 02647 (Hyannis Port, MA)",13,67,618,4044
8610000US02648,"ZIP 02648 (Marstons Mills, MA)",190,1098,9290,45223
8610000US02649,"ZIP 02649 (Mashpee, MA)",432,3493,24985,127191
8610000US02650,"ZIP 02650 (North Chatham, MA)",33,332,3567,17081
8610000US02651,"ZIP 02651 (North Eastham, MA)",68,353,3101,17265
8610000US02652,"ZIP 02652 (North Truro, MA)",62,160,1400,9521
8610000US02653,"ZIP 02653 (Orleans, MA)",412,3203,26460,128004
8610000US02655,"ZIP 02655 (Osterville, MA)",195,1289,13557,68350
8610000US02657,"ZIP 02657 (Provincetown, MA)",389,1483,10166,82996
8610000US02659,"ZIP 02659 (South Chatham, MA)",52,214,2199,12603
8610000US02660,"ZIP 02660 (South Dennis, MA)",226,1987,16652,86557
8610000US02661,"ZIP 02661 (South Harwich, MA)",15,e,D,D
8610000US02662,"ZIP 02662 (South Orleans, MA)",13,47,355,1917
8610000US02663,"ZIP 02663 (South Wellfleet, MA)",22,80,447,4227
8610000US02664,"ZIP 02664 (South Yarmouth, MA)",323,3473,30012,137576
8610000US02666,"ZIP 02666 (Truro, MA)",40,111,910,6420
8610000US02667,"ZIP 02667 (Wellfleet, MA)",132,495,3656,28756
8610000US02668,"ZIP 02668 (West Barnstable, MA)",94,503,2823,14074
8610000US02669,"ZIP 02669 (West Chatham, MA)",31,110,1210,6424
8610000US02670,"ZIP 02670 (West Dennis, MA)",57,269,1939,10859
8610000US02671,"ZIP 02671 (West Harwich, MA)",51,208,1314,8077
8610000US02672,"ZIP 02672 (West Hyannisport, MA)",10,20,104,798
8610000US02673,"ZIP 02673 (West Yarmouth, MA)",238,2089,17798,86447
8610000US02675,"ZIP 02675 (Yarmouth Port, MA)",166,1261,12783,57699
8610000US02702,"ZIP 02702 (Assonet, MA)",97,2102,21346,98186
8610000US02703,"ZIP 02703 (Attleboro, MA)",904,16187,173163,735968
8610000US02712,"ZIP 02712 (Chartley, MA)",5,b,D,D
8610000US02713,"ZIP 02713 (Cuttyhunk, MA)",8,20,176,833
8610000US02714,"ZIP 02714 (Dartmouth, MA)",4,278,1416,6400
8610000US02715,"ZIP 02715 (Dighton, MA)",67,369,4119,18003
8610000US02717,"ZIP 02717 (East Freetown, MA)",99,961,8168,41324
8610000US02718,"ZIP 02718 (East Taunton, MA)",109,1649,18585,82449
8610000US02719,"ZIP 02719 (Fairhaven, MA)",393,7032,104887,413196
8610000US02720,"ZIP 02720 (Fall River, MA)",751,15782,158331,674647
8610000US02721,"ZIP 02721 (Fall River, MA)",566,8192,66899,305947
8610000US02722,"ZIP 02722 (Fall River, MA)",52,567,6696,27006
8610000US02723,"ZIP 02723 (Fall River, MA)",248,2964,23448,106242
8610000US02724,"ZIP 02724 (Fall River, MA)",215,3060,25868,112901
8610000US02725,"ZIP 02725 (Somerset, MA)",67,1688,18314,68662
8610000US02726,"ZIP 02726 (Somerset, MA)",281,2760,22160,95676
8610000US02738,"ZIP 02738 (Marion, MA)",156,1876,23457,104587
8610000US02739,"ZIP 02739 (Mattapoisett, MA)",194,1186,8622,42847
8610000US02740,"ZIP 02740 (New Bedford, MA)",923,15731,150691,644630
8610000US02741,"ZIP 02741 (New Bedford, MA)",11,189,556,2335
8610000US02742,"ZIP 02742 (New Bedford, MA)",5,c,D,D
8610000US02743,"ZIP 02743 (Acushnet, MA)",172,2136,28439,131543
8610000US02744,"ZIP 02744 (New Bedford, MA)",178,1659,13975,60732
8610000US02745,"ZIP 02745 (New Bedford, MA)",496,8494,85252,356247
8610000US02746,"ZIP 02746 (New Bedford, MA)",302,4043,26984,122215
8610000US02747,"ZIP 02747 (North Dartmouth, MA)",655,11075,88241,400727
8610000US02748,"ZIP 02748 (South Dartmouth, MA)",212,1647,10235,49706
8610000US02760,"ZIP 02760 (North Attleboro, MA)",703,8237,52679,228591
8610000US02761,"ZIP 02761 (North Attleboro, MA)",19,188,1938,8699
8610000US02762,"ZIP 02762 (Plainville, MA)",317,3798,28916,140557
8610000US02763,"ZIP 02763 (Attleboro Falls, MA)",123,2090,18340,80590
8610000US02764,"ZIP 02764 (North Dighton, MA)",82,625,5161,21464
8610000US02766,"ZIP 02766 (Norton, MA)",363,6134,60292,255871
8610000US02767,"ZIP 02767 (Raynham, MA)",506,9837,194835,646907
8610000US02768,"ZIP 02768 (Raynham Center, MA)",4,63,431,2044
8610000US02769,"ZIP 02769 (Rehoboth, MA)",261,1125,9709,47055
8610000US02770,"ZIP 02770 (Rochester, MA)",85,336,2288,12208
8610000US02771,"ZIP 02771 (Seekonk, MA)",547,7261,54935,240633
8610000US02777,"ZIP 02777 (Swansea, MA)",442,4821,35528,160108
8610000US02779,"ZIP 02779 (Berkley, MA)",102,473,3270,15975
8610000US02780,"ZIP 02780 (Taunton, MA)",1046,20916,269544,1129682
8610000US02790,"ZIP 02790 (Westport, MA)",399,2816,21451,107585
8610000US02791,"ZIP 02791 (Westport Point, MA)",6,31,218,1050
8610000US02801,"ZIP 02801 (Adamsville, RI)",4,4,147,945
8610000US02802,"ZIP 02802 (Albion, RI)",12,75,293,1963
8610000US02804,"ZIP 02804 (Ashaway, RI)",73,575,5186,26699
8610000US02806,"ZIP 02806 (Barrington, RI)",351,3264,20504,90460
8610000US02807,"ZIP 02807 (Block Island, RI)",190,355,3641,30224
8610000US02808,"ZIP 02808 (Bradford, RI)",24,69,555,2595
8610000US02809,"ZIP 02809 (Bristol, RI)",535,7226,54020,243543
8610000US02812,"ZIP 02812 (Carolina, RI)",21,32,166,1167
8610000US02813,"ZIP 02813 (Charlestown, RI)",189,899,7217,38915
8610000US02814,"ZIP 02814 (Chepachet, RI)",142,884,9809,36012
8610000US02815,"ZIP 02815 (Clayville, RI)",2,a,D,D
8610000US02816,"ZIP 02816 (Coventry, RI)",573,6228,55792,234234
8610000US02817,"ZIP 02817 (West Greenwich, RI)",155,2576,58807,202398
8610000US02818,"ZIP 02818 (East Greenwich, RI)",697,9486,87519,357286
8610000US02822,"ZIP 02822 (Exeter, RI)",152,1468,11812,55648
8610000US02823,"ZIP 02823 (Fiskeville, RI)",2,b,D,D
8610000US02824,"ZIP 02824 (Forestdale, RI)",8,125,560,2542
8610000US02825,"ZIP 02825 (Foster, RI)",89,290,1464,9326
8610000US02826,"ZIP 02826 (Glendale, RI)",15,105,839,6483
8610000US02827,"ZIP 02827 (Greene, RI)",30,107,770,3539
8610000US02828,"ZIP 02828 (Greenville, RI)",231,2616,20359,91136
8610000US02829,"ZIP 02829 (Harmony, RI)",13,117,477,2129
8610000US02830,"ZIP 02830 (Harrisville, RI)",107,710,4164,22911
8610000US02831,"ZIP 02831 (Hope, RI)",63,190,1210,6540
8610000US02832,"ZIP 02832 (Hope Valley, RI)",86,539,3574,16531
8610000US02833,"ZIP 02833 (Hopkinton, RI)",12,96,310,1379
8610000US02835,"ZIP 02835 (Jamestown, RI)",163,803,7184,38017
8610000US02836,"ZIP 02836 (Kenyon, RI)",3,b,D,D
8610000US02837,"ZIP 02837 (Little Compton, RI)",109,365,2724,15108
8610000US02838,"ZIP 02838 (Manville, RI)",46,350,2566,11855
8610000US02839,"ZIP 02839 (Mapleville, RI)",17,101,956,3866
8610000US02840,"ZIP 02840 (Newport, RI)",1072,12636,109809,503141
8610000US02841,"ZIP 02841 (Newport, RI)",30,367,6792,25069
8610000US02842,"ZIP 02842 (Middletown, RI)",624,9190,92183,399572
8610000US02852,"ZIP 02852 (North Kingstown, RI)",782,14447,175268,737292
8610000US02857,"ZIP 02857 (North Scituate, RI)",164,873,5772,27153
8610000US02858,"ZIP 02858 (Oakland, RI)",8,68,453,2223
8610000US02859,"ZIP 02859 (Pascoag, RI)",95,1536,14907,74187
8610000US02860,"ZIP 02860 (Pawtucket, RI)",983,14066,125108,528985
8610000US02861,"ZIP 02861 (Pawtucket, RI)",425,5557,54567,251429
8610000US02862,"ZIP 02862 (Pawtucket, RI)",11,g,D,D
8610000US02863,"ZIP 02863 (Central Falls, RI)",218,2156,16443,72424
8610000US02864,"ZIP 02864 (Cumberland, RI)",711,10243,121066,495378
8610000US02865,"ZIP 02865 (Lincoln, RI)",599,13962,180782,713563
8610000US02871,"ZIP 02871 (Portsmouth, RI)",426,4545,57910,253686
8610000US02872,"ZIP 02872 (Prudence Island, RI)",3,9,60,258
8610000US02873,"ZIP 02873 (Rockville, RI)",5,5,37,199
8610000US02874,"ZIP 02874 (Saunderstown, RI)",93,346,2332,13131
8610000US02875,"ZIP 02875 (Shannock, RI)",7,25,249,1249
8610000US02876,"ZIP 02876 (Slatersville, RI)",42,622,6538,27470
8610000US02877,"ZIP 02877 (Slocum, RI)",2,a,D,D
8610000US02878,"ZIP 02878 (Tiverton, RI)",315,2083,15900,73492
8610000US02879,"ZIP 02879 (Wakefield, RI)",650,7233,67522,295846
8610000US02880,"ZIP 02880 (Wakefield, RI)",17,109,741,3296
8610000US02881,"ZIP 02881 (Kingston, RI)",105,1311,7460,31078
8610000US02882,"ZIP 02882 (Narragansett, RI)",405,3423,25978,131135
8610000US02883,"ZIP 02883 (Peace Dale, RI)",22,260,1400,6378
