GEO.id,Total_Households,Total_Families,Families_w_Children
8600000US61424,49,29,3
8600000US61425,117,78,22
8600000US61426,27,27,0
8600000US61427,905,625,228
8600000US61428,409,291,93
8600000US61430,339,245,104
8600000US61431,177,147,38
8600000US61432,237,179,70
8600000US61433,0,0,0
8600000US61434,1392,881,299
8600000US61435,57,38,20
8600000US61436,385,265,87
8600000US61437,419,337,156
8600000US61438,341,260,111
8600000US61439,118,62,10
8600000US61440,292,233,93
8600000US61441,442,320,96
8600000US61442,321,221,87
8600000US61443,5807,3490,1503
8600000US61447,366,285,120
8600000US61448,1515,1042,418
8600000US61449,217,174,52
8600000US61450,792,531,243
8600000US61451,214,156,75
8600000US61452,150,108,59
8600000US61453,296,174,91
8600000US61454,261,160,34
8600000US61455,7853,3807,1546
8600000US61458,380,295,104
8600000US61459,187,154,43
8600000US61460,118,76,21
8600000US61462,4367,2745,1037
8600000US61465,518,361,144
8600000US61466,135,110,26
8600000US61467,407,318,118
8600000US61468,54,49,8
8600000US61469,1006,666,279
8600000US61470,177,145,73
8600000US61471,42,30,6
8600000US61472,237,202,49
8600000US61473,655,444,152
8600000US61474,93,51,4
8600000US61475,110,87,44
8600000US61476,208,174,64
8600000US61477,250,141,44
8600000US61478,108,49,42
8600000US61479,67,51,31
8600000US61480,513,355,145
8600000US61482,240,178,72
8600000US61483,754,456,185
8600000US61484,318,206,78
8600000US61485,196,145,46
8600000US61486,587,410,197
8600000US61488,419,295,135
8600000US61489,373,257,107
8600000US61490,524,389,175
8600000US61491,973,644,181
8600000US61501,716,476,192
8600000US61516,277,199,69
8600000US61517,1263,976,299
8600000US61519,102,52,14
8600000US61520,6772,4125,1709
8600000US61523,4542,3129,1199
8600000US61524,98,72,30
8600000US61525,3138,2579,1408
8600000US61526,344,307,87
8600000US61528,1095,795,396
8600000US61529,1134,841,412
8600000US61530,2514,1685,637
8600000US61531,1261,886,437
8600000US61532,201,164,45
8600000US61533,980,717,214
8600000US61534,701,514,174
8600000US61535,528,358,145
8600000US61536,1195,789,289
8600000US61537,1119,709,328
8600000US61539,102,65,34
8600000US61540,1187,843,299
8600000US61541,56,23,14
8600000US61542,1676,1172,324
8600000US61543,63,46,18
8600000US61544,234,154,46
8600000US61545,321,233,104
8600000US61546,1688,1155,412
8600000US61547,1533,1255,525
8600000US61548,4295,3412,1484
8600000US61550,7189,4855,2032
8600000US61552,80,51,23
8600000US61553,81,41,16
8600000US61554,17654,11431,4653
8600000US61559,1156,856,399
8600000US61560,248,139,25
8600000US61561,1062,784,284
8600000US61562,19,19,0
8600000US61563,230,165,52
8600000US61564,407,335,165
8600000US61565,590,420,118
8600000US61567,274,137,41
8600000US61568,1607,1098,490
8600000US61569,455,336,85
8600000US61570,616,445,200
8600000US61571,9330,6904,3036
8600000US61572,470,356,126
8600000US61602,599,88,5
8600000US61603,6492,3809,2071
8600000US61604,13398,7608,3064
8600000US61605,5785,3524,1857
8600000US61606,2345,928,478
8600000US61607,4695,3289,1291
8600000US61610,2277,1692,625
8600000US61611,10592,6921,2573
8600000US61614,12893,7237,3020
8600000US61615,9995,5976,2492
8600000US61616,2806,1346,566
8600000US61625,6,0,0
8600000US61701,15071,7389,3234
8600000US61704,14099,9958,4651
8600000US61705,4592,3752,1806
8600000US61720,63,40,20
8600000US61721,260,164,86
8600000US61722,188,125,58
8600000US61723,789,534,215
8600000US61724,175,128,34
8600000US61725,545,384,152
8600000US61726,1012,683,207
8600000US61727,4093,2601,1216
8600000US61728,529,422,182
8600000US61729,391,321,78
8600000US61730,148,94,35
8600000US61731,77,55,26
8600000US61732,752,604,271
8600000US61733,358,242,100
8600000US61734,1110,814,334
8600000US61735,219,143,64
8600000US61736,652,506,241
8600000US61737,235,190,95
8600000US61738,1610,1218,655
8600000US61739,1964,1306,514
8600000US61740,686,474,199
8600000US61741,641,466,216
8600000US61742,430,351,153
8600000US61743,93,64,12
8600000US61744,728,573,234
8600000US61745,1568,1250,588
8600000US61747,545,376,165
8600000US61748,1133,874,264
8600000US61749,240,178,39
8600000US61750,36,25,20
8600000US61751,55,51,11
8600000US61752,1720,1244,519
8600000US61753,1247,871,362
8600000US61754,485,370,151
8600000US61755,1884,1373,627
8600000US61756,882,632,199
8600000US61759,655,511,189
8600000US61760,976,643,259
8600000US61761,19154,10090,4998
8600000US61764,5288,3387,1417
8600000US61769,214,154,65
8600000US61770,398,263,106
8600000US61771,332,260,123
8600000US61772,123,113,53
8600000US61773,225,149,76
8600000US61774,355,257,100
8600000US61775,149,115,42
8600000US61776,594,482,181
8600000US61777,360,202,64
8600000US61778,360,293,47
8600000US61801,10902,3599,1469
8600000US61802,8397,4377,1727
8600000US61810,115,82,21
8600000US61811,241,199,131
8600000US61812,136,93,22
8600000US61813,775,579,218
8600000US61814,454,345,139
8600000US61815,94,57,24
8600000US61816,210,135,56
8600000US61817,1028,719,332
8600000US61818,631,425,213
8600000US61820,13436,3378,1332
8600000US61821,13156,7507,3061
8600000US61822,9652,6787,3044
8600000US61830,124,85,37
8600000US61831,58,36,3
8600000US61832,14861,8929,3905
8600000US61833,948,596,198
8600000US61834,2519,1704,646
8600000US61839,262,189,68
8600000US61840,336,244,84
8600000US61841,557,400,153
8600000US61842,1252,862,362
8600000US61843,887,650,254
8600000US61844,334,250,112
8600000US61845,106,76,29
8600000US61846,1982,1374,539
8600000US61847,448,304,138
8600000US61848,75,75,32
8600000US61849,705,510,203
8600000US61850,201,143,72
8600000US61851,150,90,29
8600000US61852,99,79,16
8600000US61853,5021,3812,1841
8600000US61854,577,416,143
8600000US61855,83,56,32
8600000US61856,3003,2225,872
8600000US61857,86,53,24
8600000US61858,1259,847,319
8600000US61859,468,370,139
8600000US61862,204,155,55
8600000US61863,317,246,56
8600000US61864,684,535,304
8600000US61865,505,351,143
8600000US61866,5426,3404,1671
8600000US61870,528,356,147
8600000US61871,101,71,30
8600000US61872,366,270,126
8600000US61873,2295,1769,985
8600000US61874,3140,1647,758
8600000US61875,304,229,152
8600000US61876,299,233,80
8600000US61877,692,521,234
8600000US61878,716,409,147
8600000US61880,1479,1125,555
8600000US61882,294,203,73
8600000US61883,1731,1152,467
8600000US61884,458,393,118
8600000US61910,1552,1113,480
8600000US61911,1575,1115,483
8600000US61912,548,357,129
8600000US61913,653,455,153
8600000US61914,762,483,246
8600000US61917,262,201,107
8600000US61919,362,286,106
8600000US61920,9315,4768,1939
8600000US61924,1014,731,261
8600000US61925,216,177,49
8600000US61928,330,187,25
8600000US61929,286,212,91
8600000US61930,189,142,79
8600000US61931,461,353,116
8600000US61932,216,150,61
8600000US61933,424,295,111
8600000US61936,70,54,24
8600000US61937,778,511,216
8600000US61938,9399,5899,2644
8600000US61940,105,65,21
8600000US61941,31,25,0
8600000US61942,492,347,115
8600000US61943,663,488,141
8600000US61944,5363,3731,1355
8600000US61949,61,42,11
8600000US61951,3280,2307,916
8600000US61953,2501,1645,719
8600000US61955,69,51,22
8600000US61956,1159,749,280
8600000US61957,879,629,207
8600000US62001,634,479,150
8600000US62002,13894,8008,3349
8600000US62006,231,179,67
8600000US62009,748,501,249
8600000US62010,4395,2906,1193
8600000US62011,84,69,16
8600000US62012,2467,1972,738
8600000US62013,229,156,62
8600000US62014,1705,1271,395
8600000US62015,162,128,24
8600000US62016,1635,1084,352
8600000US62017,287,206,55
8600000US62018,1412,920,302
8600000US62019,166,121,12
8600000US62021,364,259,52
8600000US62022,428,316,85
8600000US62023,48,38,18
8600000US62024,4341,2713,982
8600000US62025,12101,8266,3570
8600000US62027,222,111,29
8600000US62028,266,219,130
8600000US62030,45,36,15
8600000US62031,388,274,61
8600000US62032,258,194,89
8600000US62033,1938,1355,522
8600000US62034,5341,3684,1788
8600000US62035,6526,4625,1602
8600000US62036,304,248,64
8600000US62037,792,538,183
8600000US62040,17605,11055,4165
8600000US62044,877,622,275
8600000US62045,185,155,44
8600000US62046,276,194,128
8600000US62047,746,499,206
8600000US62048,725,471,160
8600000US62049,2217,1619,641
8600000US62050,167,130,44
8600000US62051,369,311,72
8600000US62052,5168,3692,1489
8600000US62053,215,140,71
8600000US62054,320,232,96
8600000US62056,4367,3024,900
8600000US62058,353,217,67
8600000US62059,364,205,126
8600000US62060,1988,1143,513
8600000US62061,736,530,248
8600000US62062,3223,2265,980
8600000US62063,425,338,133
8600000US62065,32,23,11
8600000US62067,1094,755,262
8600000US62069,1269,864,299
8600000US62070,18,8,0
8600000US62074,456,360,172
8600000US62075,1359,931,396
8600000US62076,39,22,5
8600000US62077,110,78,30
8600000US62078,41,26,7
8600000US62079,96,81,47
8600000US62080,1025,758,310
8600000US62081,127,89,37
8600000US62082,1121,679,255
8600000US62083,118,94,45
8600000US62084,648,454,216
8600000US62085,80,56,20
8600000US62086,553,338,142
8600000US62087,866,603,256
8600000US62088,3007,1846,760
8600000US62089,156,105,45
8600000US62090,466,320,152
8600000US62091,143,119,28
8600000US62092,1126,748,305
8600000US62093,158,118,38
8600000US62094,383,284,97
8600000US62095,4770,2745,1212
8600000US62097,1103,834,323
8600000US62098,26,10,0
8600000US62201,2560,1641,1174
8600000US62203,2719,1696,415
8600000US62204,3373,1684,782
8600000US62205,3582,1840,701
8600000US62206,5402,3441,1551
8600000US62207,3319,1962,1019
8600000US62208,7233,4466,1678
8600000US62214,445,315,99
8600000US62215,585,444,210
8600000US62216,1029,805,341
8600000US62217,285,156,49
8600000US62218,602,495,201
8600000US62219,378,237,67
8600000US62220,7769,4971,2271
8600000US62221,11235,7472,3589
8600000US62223,7013,4618,1912
8600000US62225,1327,1205,892
8600000US62226,12145,7457,3378
8600000US62230,2430,1534,677
8600000US62231,2917,1950,887
8600000US62232,2575,1787,727
8600000US62233,2756,1725,695
8600000US62234,13240,8491,3323
8600000US62236,5147,3799,1644
8600000US62237,1024,695,261
8600000US62238,231,141,44
8600000US62239,2023,1348,624
8600000US62240,658,484,150
8600000US62241,467,286,101
8600000US62242,493,331,108
8600000US62243,2361,1522,535
8600000US62244,434,349,146
8600000US62245,635,448,174
8600000US62246,3271,2141,837
8600000US62248,120,93,48
8600000US62249,6037,4418,1934
8600000US62250,168,134,47
8600000US62253,336,206,49
8600000US62254,2109,1561,565
8600000US62255,372,282,148
8600000US62257,1246,900,211
8600000US62258,3403,2573,1212
8600000US62260,2663,1929,722
8600000US62261,55,34,20
8600000US62262,744,509,135
8600000US62263,2070,1263,477
8600000US62264,1235,873,368
8600000US62265,1653,1269,537
8600000US62266,92,78,24
8600000US62268,297,231,62
8600000US62269,11628,8293,4129
8600000US62271,835,569,250
8600000US62272,646,431,171
8600000US62273,149,96,37
8600000US62274,2511,1563,696
8600000US62275,1394,1034,418
8600000US62277,536,373,160
8600000US62278,2563,1953,814
8600000US62279,14,7,7
8600000US62280,139,108,22
8600000US62281,722,606,313
8600000US62282,199,146,62
8600000US62284,254,164,48
8600000US62285,1635,1280,534
8600000US62286,2518,1586,532
8600000US62288,1183,839,368
8600000US62289,137,98,35
8600000US62292,308,207,73
8600000US62293,1795,1351,534
8600000US62294,5095,3894,1833
8600000US62295,565,465,260
8600000US62297,175,111,0
8600000US62298,6199,4751,1953
8600000US62301,13840,7744,3458
8600000US62305,7307,5240,1963
8600000US62311,308,198,56
8600000US62312,950,598,266
8600000US62313,116,60,25
8600000US62314,240,150,77
8600000US62316,245,166,79
8600000US62319,136,68,14
8600000US62320,740,541,165
8600000US62321,1761,1138,385
8600000US62323,96,47,21
8600000US62324,433,255,91
8600000US62325,195,156,81
8600000US62326,1030,697,308
8600000US62330,752,512,180
8600000US62334,56,34,16
8600000US62336,23,12,6
8600000US62338,408,306,153
8600000US62339,358,263,88
8600000US62340,679,442,176
8600000US62341,1453,1013,380
8600000US62343,248,168,71
8600000US62344,32,32,4
8600000US62345,208,159,48
8600000US62346,113,89,6
8600000US62347,947,760,333
8600000US62348,77,66,36
8600000US62349,201,145,40
8600000US62351,747,500,228
8600000US62352,97,77,20
8600000US62353,1508,852,400
8600000US62354,692,559,124
8600000US62355,365,240,63
8600000US62356,222,149,53
8600000US62357,91,64,25
8600000US62358,348,234,92
8600000US62359,78,71,39
8600000US62360,710,582,195
8600000US62361,225,165,85
8600000US62362,182,97,26
8600000US62363,2471,1555,623
8600000US62365,253,216,58
8600000US62366,622,442,202
8600000US62367,414,275,70
8600000US62370,175,130,40
8600000US62373,140,98,46
8600000US62374,104,54,10
8600000US62375,179,169,39
8600000US62376,482,359,112
8600000US62378,440,298,121
8600000US62379,823,580,191
8600000US62380,136,99,29
8600000US62401,7620,4755,2008
8600000US62410,399,327,144
8600000US62411,1638,1191,522
8600000US62413,139,90,30
8600000US62414,741,522,221
8600000US62417,880,635,283
8600000US62418,708,463,151
8600000US62419,157,100,47
8600000US62420,1892,1216,497
8600000US62421,276,229,108
8600000US62422,453,298,135
8600000US62423,251,171,79
8600000US62424,840,599,252
8600000US62425,254,168,22
8600000US62426,398,290,110
8600000US62427,626,486,156
8600000US62428,1306,849,341
8600000US62431,422,275,78
8600000US62432,175,107,35
8600000US62433,383,259,90
8600000US62434,162,78,18
8600000US62436,225,146,85
8600000US62438,156,120,65
8600000US62439,3164,2013,637
8600000US62440,527,348,182
8600000US62441,2891,1973,884
8600000US62442,1076,774,251
8600000US62443,627,443,198
8600000US62444,127,86,33
8600000US62445,394,314,169
8600000US62446,155,123,43
8600000US62447,1382,1001,364
8600000US62448,2351,1577,633
8600000US62449,1236,845,371
8600000US62450,5129,3043,1196
8600000US62451,877,549,216
8600000US62452,158,130,44
8600000US62454,4348,2809,1059
8600000US62458,788,547,173
8600000US62459,126,64,24
8600000US62460,347,279,90
8600000US62461,300,230,76
8600000US62462,365,270,115
8600000US62463,511,377,145
8600000US62465,373,279,115
8600000US62466,615,427,140
8600000US62467,1347,1058,435
8600000US62468,996,685,247
8600000US62469,202,161,73
8600000US62471,3208,2088,828
8600000US62473,520,414,182
8600000US62474,412,326,91
8600000US62475,139,108,16
8600000US62476,785,530,217
8600000US62477,413,341,140
8600000US62478,163,124,57
8600000US62479,303,250,111
8600000US62480,207,132,34
8600000US62481,144,114,51
8600000US62501,1117,803,220
8600000US62510,822,506,205
8600000US62512,124,89,30
8600000US62513,631,432,226
8600000US62514,81,69,21
8600000US62515,462,296,78
8600000US62517,103,75,37
8600000US62518,132,110,47
8600000US62519,32,16,0
8600000US62520,635,431,141
8600000US62521,15026,9555,3517
8600000US62522,6242,3681,1494
8600000US62523,385,91,53
8600000US62526,14282,7884,3476
8600000US62530,643,432,179
8600000US62531,827,623,222
8600000US62532,35,28,0
8600000US62533,365,230,47
8600000US62534,530,311,107
8600000US62535,1381,1029,436
8600000US62536,372,313,120
8600000US62537,19,12,3
8600000US62538,146,94,21
8600000US62539,508,372,187
8600000US62540,685,461,229
8600000US62541,23,8,0
8600000US62543,175,128,56
8600000US62544,806,569,211
8600000US62545,426,286,111
8600000US62546,530,388,186
8600000US62547,301,218,107
8600000US62548,749,541,182
8600000US62549,2390,1680,776
8600000US62550,1074,757,289
8600000US62551,347,189,71
8600000US62553,184,123,42
8600000US62554,644,484,162
8600000US62555,185,150,58
8600000US62556,109,89,17
8600000US62557,3281,2023,656
8600000US62558,1426,1002,368
8600000US62560,491,333,112
8600000US62561,1991,1459,655
8600000US62563,2184,1634,717
8600000US62565,3199,2190,775
8600000US62567,439,278,118
8600000US62568,6414,4022,1369
8600000US62570,210,132,48
8600000US62571,511,472,100
8600000US62572,219,187,53
8600000US62573,594,444,231
8600000US62601,186,158,42
8600000US62610,94,63,37
8600000US62611,452,323,102
8600000US62612,765,535,197
8600000US62613,1426,1032,585
8600000US62615,2046,1481,687
8600000US62617,309,164,68
8600000US62618,2973,1940,953
8600000US62621,522,364,151
8600000US62622,18,18,8
8600000US62624,228,153,49
8600000US62625,327,260,36
8600000US62626,3305,2068,867
8600000US62627,418,278,150
8600000US62628,323,206,69
8600000US62629,5143,3987,2066
8600000US62630,201,156,65
8600000US62631,119,84,44
8600000US62633,270,205,79
8600000US62634,276,199,86
8600000US62635,233,177,48
8600000US62638,505,390,154
8600000US62639,105,82,38
8600000US62640,1496,1031,514
8600000US62642,633,414,173
8600000US62643,189,126,64
8600000US62644,2258,1375,544
8600000US62649,180,135,51
8600000US62650,10464,6552,2689
8600000US62655,249,183,84
8600000US62656,7471,4750,1893
8600000US62661,515,406,128
8600000US62663,128,103,38
8600000US62664,1327,815,333
8600000US62665,611,419,180
8600000US62666,230,155,55
8600000US62667,140,90,30
8600000US62668,559,405,145
8600000US62670,1199,868,462
8600000US62671,165,111,31
8600000US62672,94,67,22
8600000US62673,238,149,90
8600000US62674,585,396,124
8600000US62675,2630,1759,561
8600000US62677,1009,729,284
8600000US62681,2231,1482,603
8600000US62682,328,266,78
8600000US62684,2082,1651,850
8600000US62685,775,586,191
8600000US62688,224,155,57
8600000US62689,234,134,46
8600000US62690,1619,1035,549
8600000US62691,894,558,168
8600000US62692,790,574,272
8600000US62693,562,472,259
8600000US62694,1210,782,324
8600000US62695,102,56,29
8600000US62701,617,105,29
8600000US62702,15859,8088,3463
8600000US62703,12325,7241,3515
8600000US62704,18717,9633,3845
8600000US62707,2960,1951,697
8600000US62711,6635,4846,2012
8600000US62712,4080,2899,1180
8600000US62801,8687,5465,2110
8600000US62803,367,273,123
8600000US62806,1412,883,435
8600000US62807,345,257,116
8600000US62808,558,349,173
8600000US62809,61,30,4
8600000US62810,327,244,100
8600000US62811,106,59,23
8600000US62812,4633,2862,1116
8600000US62814,744,590,197
8600000US62815,153,101,41
8600000US62816,602,423,135
8600000US62817,220,166,52
8600000US62818,114,89,9
8600000US62819,186,85,27
8600000US62820,69,59,11
8600000US62821,3243,2067,750
8600000US62822,1296,838,382
8600000US62823,739,519,165
8600000US62824,700,478,204
8600000US62825,78,43,6
8600000US62827,531,326,136
8600000US62828,561,394,151
8600000US62829,18,18,18
8600000US62830,596,371,182
8600000US62831,212,159,42
8600000US62832,3756,2149,904
8600000US62833,109,97,38
8600000US62835,434,316,121
8600000US62836,233,181,79
8600000US62837,3948,2589,1001
8600000US62838,649,468,188
8600000US62839,2600,1842,720
